MotorPowerKw,MotorSpeed,PumpRate,TimePumpOn,CasingFriction
67.77,197,58.5,22.4,1449.92
67.82,197,58.1,25.6,1450.59
67.87,197,58.8,28.8,1451.39
67.93,197,59.6,32,1448.85
68,197,59.7,35.2,1445.91
68.08,197,59.8,38.4,1449.98
68.16,198,63.2,41.6,1451.39
68.24,198,60.8,44.8,1450.29
68.33,198,60.9,48,1451.25
68.42,198,58.4,51.2,1450.52
68.52,198,59,54.4,1448.96
68.63,198,59.3,57.6,1450.39
68.73,198,58,60.8,1447.93
68.84,198,58.1,64,1446.74
68.96,199,61.1,67.2,1449.15
69.07,199,60.3,70.4,1452.32
69.19,199,60,73.6,1448.54
69.32,199,60.6,76.8,1451.07
69.44,199,60.6,80,1446.59
69.57,199,59.6,83.2,1451.13
69.69,200,62.3,86.4,1448.71
69.82,200,61.8,89.6,1448.05
69.95,200,58.2,92.8,1450.23
70.08,200,60.7,96,1449.32
70.2,200,61.9,99.2,1450.61
70.33,200,60.1,102.4,1449.89
70.46,201,61,105.6,1451.33
70.58,201,59.2,108.8,1449.34
70.71,201,59.6,112,1449.73
70.83,201,60.1,115.2,1448.78
70.95,201,60.8,118.4,1452.18
71.06,201,59.9,121.6,1449.69
71.18,202,62.2,124.8,1448.92
71.29,202,61,128,1449.7
71.39,202,60.4,131.2,1448.99
71.49,202,59.1,134.4,1449.51
71.59,202,57.3,137.6,1453.06
71.69,202,61,140.8,1449.67
71.78,202,60.2,144,1451.7
71.86,203,60.2,147.2,1453.28
71.94,203,58.6,150.4,1448.59
72.01,203,60.1,153.6,1450.94
72.08,203,60.1,156.8,1450.67
72.14,203,58.1,160,1449.83
72.19,203,60,163.2,1450.75
72.24,203,59.3,166.4,1445.87
72.28,203,56.5,169.6,1449.1
72.32,203,59.5,172.8,1449.98
72.35,203,59,176,1453.35
72.37,203,57.4,179.2,1449.5
72.39,203,60.1,182.4,1448.25
72.4,203,59.6,185.6,1452.29
72.4,203,60.8,188.8,1450.18
72.4,203,59,192,1449.94
72.38,203,59.8,195.2,1450.78
72.37,203,59,198.4,1451.3
72.34,203,59.1,201.6,1452.73
72.31,203,58.8,204.8,1452.16
72.27,203,61.4,208,1450.41
72.23,203,61.4,211.2,1449.02
72.17,203,63.1,214.4,1449.58
72.12,203,61.9,217.6,1449.54
72.05,203,59.3,220.8,1448.92
71.98,203,57.8,224,1448.31
71.91,203,59.8,227.2,1447.45
71.83,202,60.3,230.4,1450.83
71.74,202,61.2,233.6,1448.32
71.65,202,60.5,236.8,1450.42
71.56,202,61.5,240,1451.15
71.46,202,57.6,243.2,1450.36
71.36,202,61.2,246.4,1451.51
71.25,202,62.5,249.6,1448.86
71.14,202,62.1,252.8,1448.92
71.02,201,57.7,256,1450.04
70.9,201,60,259.2,1452.58
70.78,201,59.2,262.4,1449.5
70.66,201,61.7,265.6,1450.85
70.54,201,60.5,268.8,1449.04
70.41,201,61.5,272,1450.77
70.29,200,61.1,275.2,1448.45
70.16,200,58.2,278.4,1449.28
70.03,200,61.8,281.6,1450.6
69.9,200,59.9,284.8,1450.33
69.77,200,60.7,288,1450.74
69.65,200,60.4,291.2,1449.91
69.52,199,60.5,294.4,1450.4
69.4,199,60.7,297.6,1453.35
69.27,199,60.4,300.8,1450.34
69.15,199,58.1,304,1448.3
69.03,199,58.7,307.2,1448.1
68.92,199,59.8,310.4,1449.65
68.8,198,59.1,313.6,1449.5
68.69,198,57.8,316.8,1450.55
68.59,198,60.3,320,1451.65
68.49,198,58.9,323.2,1450.81
68.39,198,59.9,326.4,1450.56
68.3,198,60.6,329.6,1447.77
68.21,198,58.9,332.8,1448.37
68.13,197,61.4,336,1451.63
68.05,197,60.3,339.2,1449.38
67.98,197,58.6,342.4,1451.18
67.91,197,60.2,345.6,1449.43
67.85,197,61,348.8,1449.17
67.8,197,60.4,352,1450.02
67.75,197,58.8,355.2,1447.59
67.71,197,58.9,358.4,1451.12
67.67,197,63.4,361.6,1449.16
67.65,197,59.2,364.8,1448.53
67.62,197,60.7,368,1450.31
67.61,197,60.3,371.2,1449.89
67.6,197,61.4,374.4,1451.17
67.6,197,59.7,377.6,1449.13
67.61,197,60,380.8,1448.94
67.62,197,60.8,384,1449.88
67.64,197,58.6,387.2,1450.46
67.66,197,61.1,390.4,1449.75
67.7,197,60.7,393.6,1449.48
67.74,197,61.4,396.8,1449.29
67.78,197,58.7,400,1450.22
67.83,197,60.9,403.2,1451.1
67.89,197,60.8,406.4,1450.46
67.96,197,61.7,409.6,1451.09
68.03,197,58.8,412.8,1449.82
68.1,197,59.8,416,1454.05
68.18,198,57.3,419.2,1449.93
68.27,198,61.2,422.4,1451.36
68.36,198,61.5,425.6,1448.52
68.46,198,59.7,428.8,1449.85
68.56,198,58.6,432,1451.84
68.66,198,60,435.2,1451.32
68.77,198,59.8,438.4,1449.14
68.88,198,60.3,441.6,1447.78
69,199,61.6,444.8,1451.26
69.12,199,58.9,448,1450.55
69.24,199,61.1,451.2,1450.3
69.36,199,60,454.4,1448.47
69.48,199,60.4,457.6,1450.7
69.61,199,58.9,460.8,1449.64
69.74,200,58.9,464,1449.24
69.86,200,59.8,467.2,1450.9
69.99,200,61,470.4,1448.07
70.12,200,62.1,473.6,1451.75
70.25,200,58.2,476.8,1450.67
70.38,201,58.7,480,1449.32
70.5,201,61.2,483.2,1450.94
70.63,201,61.8,486.4,1447.84
70.75,201,59.6,489.6,1448.41
70.87,201,59.3,492.8,1451.05
70.99,201,61.5,496,1452.96
71.1,201,58.9,499.2,1451.21
71.22,202,59.1,502.4,1450.47
71.32,202,60.5,505.6,1449.55
71.43,202,58.7,508.8,1449.91
71.53,202,61.3,512,1447.77
71.63,202,59.9,515.2,1447.12
71.72,202,61.6,518.4,1449.52
71.81,202,61.3,521.6,1449.26
71.89,203,59.7,524.8,1448.7
71.96,203,61.4,528,1448.33
72.03,203,59.9,531.2,1450.86
72.1,203,60.7,534.4,1448.92
72.16,203,58.9,537.6,1447.88
72.21,203,60.2,540.8,1450.67
72.26,203,62.1,544,1449.45
72.3,203,56.8,547.2,1449.93
72.33,203,61.1,550.4,1448.29
72.36,203,60.2,553.6,1450.64
72.38,203,61.3,556.8,1450.86
72.39,203,58.6,560,1451.56
72.4,203,59.1,563.2,1449.4
72.4,203,57.3,566.4,1450.91
72.39,203,62.4,569.6,1450.22
72.38,203,58.8,572.8,1448.73
72.36,203,59.7,576,1451.14
72.33,203,59.2,579.2,1449.79
72.3,203,61,582.4,1448.79
72.26,203,61.6,585.6,1448.76
72.21,203,58.9,588.8,1450.6
72.16,203,59.6,592,1452.76
72.1,203,58.9,595.2,1451.29
72.03,203,60.3,598.4,1448.72
71.96,203,59.9,601.6,1450.98
71.88,203,63.5,604.8,1451.35
71.8,202,61.6,608,1448.11
71.71,202,60.3,611.2,1450.47
71.62,202,61.1,614.4,1450.36
71.52,202,58.9,617.6,1449.7
71.42,202,58.6,620.8,1450.93
71.32,202,58.9,624,1450.29
71.21,202,59.5,627.2,1449.41
71.1,201,60.6,630.4,1451.55
70.98,201,59.1,633.6,1448.45
70.86,201,61.6,636.8,1449.83
70.74,201,58.9,640,1449.43
70.62,201,61.2,643.2,1447.72
70.49,201,59.8,646.4,1448.53
70.37,200,59.3,649.6,1450.34
70.24,200,58.4,652.8,1450.1
70.11,200,62.7,656,1449.9
69.98,200,60.1,659.2,1448.85
69.86,200,61.3,662.4,1450.94
69.73,200,57,665.6,1452.05
69.6,199,59.1,668.8,1451.05
69.48,199,61.5,672,1448.76
69.35,199,59.8,675.2,1452.68
69.23,199,61.5,678.4,1453.67
69.11,199,60,681.6,1447.92
68.99,199,61.5,684.8,1448.57
68.88,198,58,688,1445.79
68.77,198,60.9,691.2,1447.02
68.66,198,61.8,694.4,1448.73
68.55,198,60.3,697.6,1450.04
68.45,198,58.2,700.8,1449.74
68.36,198,59,704,1447.27
68.27,198,59.6,707.2,1447.83
68.18,198,58,710.4,1452.01
68.1,197,60,713.6,1452.71
68.02,197,60.4,716.8,1449.11
67.95,197,60.7,720,1451.26
67.89,197,59.9,723.2,1447.4
67.83,197,61.4,726.4,1448.88
67.78,197,60.2,729.6,1447.79
67.73,197,59.3,732.8,1449.77
67.7,197,61.2,736,1447.46
67.66,197,60,739.2,1449.7
67.64,197,60.4,742.4,1452.18
67.62,197,58.6,745.6,1451.7
67.61,197,60.4,748.8,1451.38
67.6,197,61.6,752,1451.38
67.6,197,60.5,755.2,1450.47
67.61,197,60.4,758.4,1450.3
67.63,197,59.6,761.6,1448.3
67.65,197,62.1,764.8,1452.33
67.68,197,61.5,768,1448.46
67.71,197,58.4,771.2,1452.75
67.75,197,59.2,774.4,1451.64
67.8,197,62.4,777.6,1451.79
67.85,197,58.4,780.8,1448.84
67.92,197,61,784,1449.92
67.98,197,56.7,787.2,1451.96
68.05,197,60.5,790.4,1446.75
68.13,197,60.7,793.6,1450.12
68.21,198,60.6,796.8,1450.81
68.3,198,60.9,0,1451.28
68.4,198,57.3,3.2,1450.82
68.49,198,59.3,6.4,1448.4
68.6,198,61.6,9.6,1449.73
68.7,198,57.7,12.8,1449.87
68.81,198,60.7,16,1451.11
68.92,199,61.3,19.2,1449.8
69.04,199,60.7,22.4,1448.98
69.16,199,58.5,25.6,1450.96
69.28,199,58.4,28.8,1450.81
69.4,199,61.2,32,1450.65
69.53,199,59.9,35.2,1450.98
69.65,200,60,38.4,1449.28
69.78,200,61.3,41.6,1450.01
69.91,200,59.4,44.8,1448.82
70.04,200,59.3,48,1450.5
70.17,200,61.8,51.2,1448.47
70.29,200,61,54.4,1449.46
70.42,201,60.7,57.6,1448.79
70.55,201,58.3,60.8,1450.35
70.67,201,59.6,64,1450.58
70.79,201,61.9,67.2,1450.95
70.91,201,59.2,70.4,1450.27
71.03,201,57.2,73.6,1450.21
71.14,202,60.4,76.8,1450.94
71.25,202,60.1,80,1449.6
71.36,202,58.4,83.2,1450.21
71.47,202,60.7,86.4,1450.59
71.56,202,60.1,89.6,1453.13
71.66,202,60.1,92.8,1448.58
71.75,202,60.6,96,1453.35
71.83,202,59.8,99.2,1451.79
71.91,203,60.5,102.4,1449.3
71.99,203,60.9,105.6,1446.58
72.06,203,61.2,108.8,1448.27
72.12,203,59.6,112,1449.11
72.18,203,60,115.2,1448.76
72.23,203,61,118.4,1452.71
72.27,203,61.4,121.6,1451.15
72.31,203,58.9,124.8,1449.42
72.34,203,60.1,128,1451.53
72.37,203,57.7,131.2,1451.22
72.38,203,60.4,134.4,1449.79
72.4,203,59.8,137.6,1449.1
72.4,203,60.8,140.8,1450.43
72.4,203,59.2,144,1449.55
72.39,203,58.7,147.2,1450.35
72.37,203,59.3,150.4,1449.12
72.35,203,59.3,153.6,1449.54
72.32,203,59.9,156.8,1450.31
72.28,203,61.2,160,1449.33
72.24,203,58.8,163.2,1451.33
72.19,203,59,166.4,1448.13
72.13,203,58.3,169.6,1449.48
72.07,203,59.6,172.8,1448.74
72.01,203,60.8,176,1450.36
71.93,203,60.9,179.2,1449.72
71.85,203,60,182.4,1450.31
71.77,202,58.3,185.6,1449.49
71.68,202,59.3,188.8,1451.26
71.59,202,60.3,192,1448.93
71.49,202,60.2,195.2,1449.29
71.39,202,59.8,198.4,1447.46
71.28,202,59.3,201.6,1449.93
71.17,202,59.1,204.8,1450.56
71.06,201,60.7,208,1449.27
70.94,201,60.3,211.2,1448.46
70.82,201,62.9,214.4,1450.67
70.7,201,60.4,217.6,1450.87
70.57,201,59.7,220.8,1451.3
70.45,201,60.6,224,1450.91
70.32,200,61.9,227.2,1449.92
70.2,200,59.9,230.4,1452.05
70.07,200,61.4,233.6,1449.23
69.94,200,60.7,236.8,1449.6
69.81,200,61.2,240,1449.68
69.68,200,62.5,243.2,1449.55
69.56,199,59.8,246.4,1451.59
69.43,199,62.7,249.6,1452.32
69.31,199,58.5,252.8,1455.52
69.19,199,59.6,256,1447.46
69.07,199,60.5,259.2,1450.18
68.95,199,58.4,262.4,1449.23
68.84,198,60.1,265.6,1451.59
68.73,198,63.5,268.8,1449.82
68.62,198,59.7,272,1450.25
68.52,198,59.9,275.2,1447.92
68.42,198,60,278.4,1451.11
68.32,198,57.7,281.6,1448.17
68.24,198,59.1,284.8,1450.43
68.15,197,59.8,288,1448.32
68.07,197,59.9,291.2,1449.82
68,197,57.9,294.4,1449.74
67.93,197,59.3,297.6,1451.18
67.87,197,57.7,300.8,1448.39
67.81,197,61.8,304,1451.41
67.76,197,61.9,307.2,1448.78
67.72,197,59.4,310.4,1447.91
67.68,197,59.7,313.6,1450.28
67.65,197,59.7,316.8,1450.33
67.63,197,61.1,320,1449.67
67.61,197,60.9,323.2,1450.66
67.6,197,62,326.4,1448.5
67.6,197,59.9,329.6,1449.13
67.6,197,63.7,332.8,1449.43
67.61,197,58.2,336,1451.39
67.63,197,58.8,339.2,1451.44
67.66,197,62.1,342.4,1452.54
67.69,197,60.4,345.6,1451.14
67.72,197,60.7,348.8,1449.94
67.77,197,57.4,352,1449.47
67.82,197,59.6,355.2,1450.94
67.88,197,59.3,358.4,1449.57
67.94,197,59.3,361.6,1448.8
68.01,197,60,364.8,1449.66
68.08,197,59.1,368,1449.02
68.16,198,58.4,371.2,1451.98
68.25,198,60.7,374.4,1447.87
68.34,198,60.7,377.6,1449.09
68.43,198,58.7,380.8,1450.71
68.53,198,60.6,384,1448.3
68.63,198,59.2,387.2,1451.09
68.74,198,62,390.4,1452.1
68.85,198,60.9,393.6,1449.99
68.96,199,59.7,396.8,1450.29
69.08,199,58.3,400,1451.83
69.2,199,61.1,403.2,1450.28
69.32,199,58.2,406.4,1447.65
69.45,199,60.6,409.6,1451.78
69.57,199,61.7,412.8,1449.11
69.7,200,61.3,416,1449.63
69.83,200,60,419.2,1451.48
69.95,200,62.2,422.4,1447.97
70.08,200,61.1,425.6,1449.62
70.21,200,59.5,428.8,1446.34
70.34,200,60.8,432,1450.35
70.46,201,61.8,435.2,1450.1
70.59,201,61.2,438.4,1451.03
70.71,201,60.7,441.6,1452.51
70.83,201,59.3,444.8,1448.17
70.95,201,59.3,448,1449.41
71.07,201,60.4,451.2,1451.17
71.18,202,60.3,454.4,1451.4
71.29,202,57.3,457.6,1448.27
71.4,202,60.1,460.8,1452.63
71.5,202,58.4,464,1449.17
71.6,202,61.5,467.2,1451.66
71.69,202,59.3,470.4,1448.55
71.78,202,61,473.6,1451.08
71.86,203,61.2,476.8,1452.97
71.94,203,62.2,480,1449
72.01,203,58.7,483.2,1450.57
72.08,203,59.8,486.4,1452.1
72.14,203,58.6,489.6,1450.3
72.2,203,60.9,492.8,1448.32
72.25,203,62.2,496,1448.39
72.29,203,58.5,499.2,1450.05
72.32,203,59.5,502.4,1451.57
72.35,203,60.7,505.6,1449.99
72.37,203,60.2,508.8,1450.89
72.39,203,59.4,512,1449.16
72.4,203,61.5,515.2,1449.77
72.4,203,59.9,518.4,1451.1
72.39,203,58.7,521.6,1451.58
72.38,203,59.8,524.8,1448.92
72.36,203,60.7,528,1450.71
72.34,203,59,531.2,1448.88
72.31,203,60,534.4,1451.78
72.27,203,62.1,537.6,1449.97
72.22,203,59.6,540.8,1452.91
72.17,203,60.4,544,1450.42
72.11,203,60,547.2,1451.6
72.05,203,60.7,550.4,1446.91
71.98,203,59.2,553.6,1451.03
71.91,203,58.9,556.8,1453.21
71.82,202,58.3,560,1449.79
71.74,202,60.4,563.2,1449.72
71.65,202,58.8,566.4,1448.47
71.55,202,57.7,569.6,1448.59
71.45,202,62.1,572.8,1451.07
71.35,202,60.2,576,1449.19
71.24,202,60.3,579.2,1450.34
71.13,202,62.1,582.4,1449.04
71.02,201,58,585.6,1452.7
70.9,201,60.2,588.8,1449.75
70.78,201,58.6,592,1450.75
70.66,201,59.7,595.2,1450.2
70.53,201,58.6,598.4,1452.86
70.41,201,59.9,601.6,1450.26
70.28,200,60.1,604.8,1450.96
70.15,200,61.2,608,1450.14
70.02,200,60.4,611.2,1447.46
69.89,200,59.2,614.4,1451.49
69.77,200,62.1,617.6,1450.65
69.64,200,60,620.8,1449.49
69.51,199,60.9,624,1450.17
69.39,199,59.5,627.2,1451.67
69.27,199,59.8,630.4,1451.2
69.14,199,59.3,633.6,1449.98
69.03,199,59.8,636.8,1450.89
68.91,199,59.8,640,1447.46
68.8,198,59.8,643.2,1450.98
68.69,198,61.8,646.4,1452.87
68.58,198,61.2,649.6,1449.79
68.48,198,61,652.8,1450.83
68.38,198,61.9,656,1447.85
68.29,198,61.5,659.2,1452.27
68.2,198,61.9,662.4,1449.49
68.12,197,59.7,665.6,1449.4
68.05,197,61.2,668.8,1448.09
67.97,197,57.6,672,1452.02
67.91,197,59.7,675.2,1450.43
67.85,197,57.3,678.4,1447.88
67.79,197,59.7,681.6,1449.63
67.75,197,59.9,684.8,1448.22
67.71,197,60.8,688,1451.12
67.67,197,60.3,691.2,1450.4
67.64,197,60.6,694.4,1453.24
67.62,197,59.4,697.6,1450.19
67.61,197,60.9,700.8,1450.69
67.6,197,60.6,704,1451.45
67.6,197,58.8,707.2,1449.77
67.61,197,61.7,710.4,1453.17
67.62,197,60.8,713.6,1449.5
67.64,197,61.4,716.8,1448.38
67.67,197,61,720,1448.15
67.7,197,62.2,723.2,1448.08
67.74,197,56.5,726.4,1449.93
67.79,197,62.4,729.6,1449.11
67.84,197,59.7,732.8,1451.64
67.9,197,60.3,736,1450.98
67.96,197,60.7,739.2,1450.33
68.03,197,60.1,742.4,1449.08
68.11,197,62.5,745.6,1451.09
68.19,198,60,748.8,1448.9
68.28,198,64.1,752,1452.14
68.37,198,61.1,755.2,1451.35
68.46,198,60.1,758.4,1450.41
68.57,198,60.1,761.6,1451.61
68.67,198,60.4,764.8,1449.91
68.78,198,59.8,768,1449.95
68.89,198,60.6,771.2,1451.85
69.01,199,59.9,774.4,1449.91
69.12,199,59.5,777.6,1449.29
69.24,199,59.9,780.8,1451.73
69.37,199,58.9,784,1451.51
69.49,199,60.5,787.2,1449.48
69.62,199,58.9,790.4,1449.79
69.74,200,59.3,793.6,1450.48
69.87,200,59.7,796.8,1451.81
70,200,59.5,0,1449.52
70.13,200,62.4,3.2,1449.68
70.26,200,60.6,6.4,1451.12
70.38,201,60,9.6,1449.78
70.51,201,60.7,12.8,1449.76
70.63,201,59.7,16,1450.41
70.76,201,58.7,19.2,1450.31
70.88,201,59.3,22.4,1451.57
70.99,201,59.4,25.6,1448.02
71.11,202,61.5,28.8,1449.77
71.22,202,60.5,32,1449.12
71.33,202,60.7,35.2,1451.12
71.43,202,61.9,38.4,1452.71
71.54,202,60.3,41.6,1452.51
71.63,202,60,44.8,1449.55
71.72,202,60.5,48,1449.74
71.81,202,59.3,51.2,1450.37
71.89,203,62.2,54.4,1448.42
71.97,203,59.1,57.6,1450.43
72.04,203,62.5,60.8,1450.02
72.1,203,60.5,64,1451.45
72.16,203,60.5,67.2,1450.88
72.21,203,58.8,70.4,1451.68
72.26,203,61,73.6,1451.26
72.3,203,58.1,76.8,1450.43
72.33,203,57.7,80,1449.24
72.36,203,58,83.2,1450.04
72.38,203,58.1,86.4,1449.5
72.39,203,62.3,89.6,1450.31
72.4,203,59.9,92.8,1449.85
72.4,203,62,96,1451.62
72.39,203,61.8,99.2,1450.79
72.38,203,59.1,102.4,1450.6
72.36,203,58.4,105.6,1450.87
72.33,203,63.2,108.8,1451.01
72.29,203,59.9,112,1450.34
72.25,203,58.4,115.2,1450.41
72.21,203,60.2,118.4,1450.45
72.15,203,61.4,121.6,1450.83
72.09,203,61.8,124.8,1449.32
72.03,203,61.8,128,1449.22
71.95,203,58.7,131.2,1447.91
71.88,203,58.8,134.4,1450.7
71.8,202,57.9,137.6,1451.03
71.71,202,58.6,140.8,1451.39
71.62,202,58.9,144,1451.84
71.52,202,60.5,147.2,1448.67
71.42,202,58.7,150.4,1449.61
71.31,202,60.7,153.6,1450.11
71.2,202,59.2,156.8,1448.66
71.09,201,58.6,160,1449.68
70.97,201,57.3,163.2,1449.73
70.86,201,60.6,166.4,1449.6
70.73,201,60.6,169.6,1450.7
70.61,201,62.3,172.8,1450.03
70.49,201,58.2,176,1450.51
70.36,200,59.2,179.2,1450.52
70.23,200,59.6,182.4,1449.22
70.11,200,60.8,185.6,1450.18
69.98,200,59.2,188.8,1452.5
69.85,200,59.4,192,1448.26
69.72,200,59.8,195.2,1448.99
69.59,199,61.5,198.4,1447.45
69.47,199,61.7,201.6,1450.97
69.34,199,59.9,204.8,1447.54
69.22,199,57.7,208,1449.74
69.1,199,58.9,211.2,1450.73
68.98,199,61.7,214.4,1450.35
68.87,198,61.8,217.6,1448.69
68.76,198,61,220.8,1452.06
68.65,198,57.8,224,1449.07
68.55,198,62.1,227.2,1448.2
68.45,198,62.4,230.4,1448.45
68.35,198,59.3,233.6,1449.59
68.26,198,60.1,236.8,1449.11
68.18,198,58.4,240,1450.47
68.09,197,58.1,243.2,1451.77
68.02,197,61.3,246.4,1450.31
67.95,197,62.3,249.6,1450.04
67.89,197,59.4,252.8,1449.78
67.83,197,59.1,256,1450.01
67.78,197,58.6,259.2,1451.13
67.73,197,59.5,262.4,1451.58
67.69,197,62,265.6,1450.8
67.66,197,59.8,268.8,1452.4
67.64,197,59.6,272,1449.1
67.62,197,60,275.2,1449.31
67.61,197,59.1,278.4,1450.92
67.6,197,58.6,281.6,1447.86
67.6,197,59,284.8,1450.95
67.61,197,60,288,1449.71
67.63,197,58.7,291.2,1450.7
67.65,197,60.7,294.4,1449.71
67.68,197,61.2,297.6,1452.13
67.71,197,60.6,300.8,1452.79
67.75,197,59.5,304,1450.03
67.8,197,57.9,307.2,1452.03
67.86,197,59.1,310.4,1450.39
67.92,197,59.6,313.6,1450.39
67.99,197,58.7,316.8,1449.95
68.06,197,58.4,320,1450.48
68.14,197,61,323.2,1446.93
68.22,198,61.5,326.4,1451.21
68.31,198,60.7,329.6,1449.2
68.4,198,61.2,332.8,1451.64
68.5,198,59.8,336,1450.48
68.6,198,59.5,339.2,1449.95
68.71,198,60.9,342.4,1450.1
68.82,198,59.8,345.6,1449.27
68.93,199,60.4,348.8,1449.46
69.05,199,60.2,352,1450.74
69.17,199,60.2,355.2,1450.6
69.29,199,58.7,358.4,1448.39
69.41,199,60.8,361.6,1451.01
69.54,199,59.7,364.8,1449.44
69.66,200,58.9,368,1452.03
69.79,200,58.9,371.2,1447.23
69.92,200,60.2,374.4,1448.53
70.05,200,61.4,377.6,1451.82
70.17,200,61.1,380.8,1449.18
70.3,200,59.6,384,1452.1
70.43,201,59.1,387.2,1451.04
70.55,201,58.2,390.4,1450.5
70.68,201,61.6,393.6,1449.73
70.8,201,57.6,396.8,1450.83
70.92,201,61.8,400,1451.67
71.04,201,58.6,403.2,1447.04
71.15,202,58,406.4,1448.31
71.26,202,59.1,409.6,1451.67
71.37,202,60.9,412.8,1449.56
71.47,202,60.2,416,1451.53
71.57,202,63.2,419.2,1452.43
71.66,202,59.5,422.4,1448.02
71.75,202,60.8,425.6,1448.68
71.84,202,59.4,428.8,1450.99
71.92,203,60.5,432,1449.09
71.99,203,59.6,435.2,1449.51
72.06,203,60.1,438.4,1449.19
72.12,203,58.8,441.6,1450.27
72.18,203,60.5,444.8,1449.39
72.23,203,60.9,448,1450.2
72.28,203,60.5,451.2,1451.2
72.31,203,61,454.4,1450.27
72.34,203,59.6,457.6,1449.94
72.37,203,62.9,460.8,1451.3
72.39,203,59.5,464,1445.93
72.4,203,60.8,467.2,1450.41
72.4,203,59.8,470.4,1449.67
72.4,203,60.2,473.6,1448.12
72.39,203,61.1,476.8,1448.48
72.37,203,61,480,1449.05
72.35,203,62.5,483.2,1450.89
72.32,203,59.1,486.4,1449.25
72.28,203,61.4,489.6,1451.77
72.24,203,59,492.8,1451.72
72.19,203,60.3,496,1449.76
72.13,203,59.2,499.2,1447.84
72.07,203,56.9,502.4,1450.72
72,203,61.9,505.6,1449.98
71.93,203,61.5,508.8,1449.63
71.85,203,61.2,512,1452.95
71.76,202,60.1,515.2,1450.9
71.68,202,59.7,518.4,1449.7
71.58,202,58.4,521.6,1451.84
71.48,202,61.4,524.8,1449.2
71.38,202,58.1,528,1451.52
71.27,202,60.7,531.2,1452.52
71.16,202,63.3,534.4,1452.31
71.05,201,58.9,537.6,1449.62
70.93,201,59.9,540.8,1449.48
70.81,201,59.9,544,1449.28
70.69,201,58.8,547.2,1450.25
70.57,201,61.5,550.4,1447.76
70.44,201,60.5,553.6,1446.72
70.32,200,61.5,556.8,1450.69
70.19,200,58.9,560,1450.84
70.06,200,59.5,563.2,1449.25
69.93,200,60.6,566.4,1449.55
69.8,200,60.7,569.6,1449.15
69.68,200,58.9,572.8,1449.89
69.55,199,61.3,576,1453.83
69.43,199,57.3,579.2,1447.4
69.3,199,62,582.4,1448.91
69.18,199,58.9,585.6,1448.68
69.06,199,59.1,588.8,1450.44
68.94,199,60.6,592,1450.38
68.83,198,61.5,595.2,1451.17
68.72,198,59.4,598.4,1449.4
68.61,198,61.2,601.6,1449.5
68.51,198,59.9,604.8,1452.31
68.41,198,61.4,608,1451.33
68.32,198,60.5,611.2,1451.4
68.23,198,59.2,614.4,1447.75
68.15,197,60.8,617.6,1448.61
68.07,197,58.7,620.8,1450.2
67.99,197,61.3,624,1448.61
67.93,197,60.2,627.2,1450.85
67.87,197,58.8,630.4,1449.21
67.81,197,62.7,633.6,1450.24
67.76,197,61.1,636.8,1447.37
67.72,197,61.5,640,1449.39
67.68,197,61,643.2,1451.04
67.65,197,61.3,646.4,1450.46
67.63,197,60.3,649.6,1446.99
67.61,197,57.8,652.8,1451.07
67.6,197,61.1,656,1448.93
67.6,197,57.2,659.2,1448.85
67.6,197,57.5,662.4,1448.81
67.62,197,60.5,665.6,1446.69
67.63,197,59.3,668.8,1449.72
67.66,197,60.9,672,1450.29
67.69,197,60.4,675.2,1450.61
67.73,197,58.7,678.4,1449.02
67.77,197,61.6,681.6,1450.58
67.82,197,58.8,684.8,1451.31
67.88,197,60.3,688,1449.22
67.94,197,60.5,691.2,1449.74
68.01,197,60.6,694.4,1450.6
68.09,197,58.8,697.6,1449.61
68.17,198,60.1,700.8,1451.91
68.25,198,59.3,704,1451.5
68.34,198,60.5,707.2,1451.65
68.44,198,60,710.4,1448.51
68.53,198,58.6,713.6,1450.67
68.64,198,60.3,716.8,1450.16
68.75,198,61,720,1449.69
68.86,198,61.6,723.2,1449.6
68.97,199,60.5,726.4,1450.04
69.09,199,61.9,729.6,1449.43
69.21,199,60.7,732.8,1452.51
69.33,199,59.1,736,1450.13
69.45,199,58.4,739.2,1449.83
69.58,199,59.5,742.4,1451.75
69.71,200,59.8,745.6,1449.83
69.83,200,59.6,748.8,1449.36
69.96,200,59.9,752,1451.4
70.09,200,60.9,755.2,1452.04
70.22,200,60.6,758.4,1451.37
70.35,200,62.2,761.6,1448.62
70.47,201,60,764.8,1448.9
70.6,201,61.5,768,1448.36
70.72,201,61.4,771.2,1452.24
70.84,201,60.5,774.4,1451.29
70.96,201,60.3,777.6,1450.28
71.08,201,59.8,780.8,1451.62
71.19,202,62.2,784,1449.95
71.3,202,60.1,787.2,1451.98
71.4,202,58.6,790.4,1451.31
71.51,202,60.8,793.6,1450.28
71.6,202,60.1,796.8,1449.29
71.7,202,60.2,0,1449.14
71.79,202,61,3.2,1450.21
71.87,203,58.7,6.4,1450.23
71.95,203,58.4,9.6,1447.24
72.02,203,60.4,12.8,1449.89
72.08,203,60.2,16,1448.29
72.15,203,60.9,19.2,1448.79
72.2,203,61.2,22.4,1446.41
72.25,203,58,25.6,1447.5
72.29,203,60.5,28.8,1448.76
72.32,203,60.9,32,1449.31
72.35,203,60.9,35.2,1447.31
72.37,203,59.9,38.4,1450.32
72.39,203,62.5,41.6,1449.38
72.4,203,58.5,44.8,1447.11
