MotorPowerKw,MotorSpeed,PumpRate,TimePumpOn,CasingFriction
51,148,42,146.8125,1167
52,146,43,151.875,1165
51,146,42,156.9375,1166
52,147,43,162,1166
52,146,42,167.0625,1164
51,146,42,172.125,1165
52,147,43,177.1875,1165
52,146,43,182.25,1165
51,147,43,187.3125,1163
52,147,42,192.375,1162
51,146,43,197.4375,1164
52,147,43,202.5,1162
51,146,43,207.5625,1162
52,147,43,212.625,1164
51,147,43,217.6875,1162
50,146,42,222.75,1163
50,147,43,227.8125,1161
50,146,43,232.875,1160
50,145,43,237.9375,1162
51,146,43,243,1162
51,146,42,248.0625,1161
51,145,43,253.125,1161
51,146,42,258.1875,1161
51,145,43,263.25,1158
51,146,42,268.3125,1160
51,145,43,273.375,1159
50,146,42,278.4375,1159
51,146,42,283.5,1158
50,146,43,288.5625,1158
51,146,42,293.625,1156
51,145,43,298.6875,1155
51,145,42,303.75,1158
50,146,42,308.8125,1157
50,145,42,313.875,1155
51,145,42,318.9375,1157
51,144,42,324,1156
51,144,42,329.0625,1153
50,144,41,334.125,1154
51,144,42,339.1875,1155
51,145,41,344.25,1153
50,144,41,349.3125,1154
51,145,41,354.375,1153
51,144,42,359.4375,1151
50,144,41,364.5,1154
51,144,42,369.5625,1151
50,144,42,374.625,1150
51,145,41,379.6875,1150
50,145,42,384.75,1150
51,145,42,389.8125,1151
51,144,42,394.875,1149
50,143,42,399.9375,1151
51,144,41,405,1148
51,143,42,410.0625,1149
50,144,41,415.125,1147
51,143,42,420.1875,1148
51,143,41,425.25,1150
51,143,42,430.3125,1147
51,144,42,435.375,1147
51,144,41,440.4375,1146
51,144,41,445.5,1148
51,144,41,450.5625,1148
49,143,42,455.625,1147
50,144,42,460.6875,1146
50,143,41,465.75,1146
49,143,41,470.8125,1144
49,143,42,475.875,1143
49,142,42,480.9375,1145
50,142,41,486,1143
50,143,42,491.0625,1144
49,142,42,496.125,1145
50,143,42,501.1875,1142
49,142,42,506.25,1142
49,142,42,511.3125,1141
50,142,41,516.375,1144
49,143,42,521.4375,1142
49,142,42,526.5,1143
49,143,42,531.5625,1143
50,143,41,536.625,1142
50,142,42,541.6875,1141
49,143,41,546.75,1142
50,142,42,551.8125,1140
49,141,42,556.875,1139
49,142,41,561.9375,1140
49,141,42,567,1138
49,142,42,572.0625,1138
49,142,42,577.125,1137
50,142,42,582.1875,1137
50,142,42,587.25,1139
50,142,42,592.3125,1138
49,141,42,597.375,1138
49,142,42,602.4375,1137
50,142,41,607.5,1136
50,141,42,612.5625,1135
50,142,41,617.625,1134
50,142,41,622.6875,1134
50,141,41,627.75,1134
49,140,40,632.8125,1135
49,141,41,637.875,1135
49,141,40,642.9375,1134
49,140,41,648,1132
49,140,41,653.0625,1132
49,140,40,658.125,1133
49,141,41,663.1875,1134
50,140,40,668.25,1133
50,140,40,673.3125,1130
50,141,40,3.375,1133
48,141,40,8.4375,1132
49,140,40,13.5,1131
49,141,41,18.5625,1131
49,140,40,23.625,1128
48,140,40,28.6875,1129
48,141,40,33.75,1130
49,139,41,38.8125,1127
49,139,40,43.875,1129
49,140,40,48.9375,1130
49,139,40,54,1126
49,139,41,59.0625,1129
49,140,40,64.125,1128
49,140,41,69.1875,1127
48,140,41,74.25,1126
48,140,40,79.3125,1125
48,139,41,84.375,1126
48,139,41,89.4375,1127
48,139,41,94.5,1127
48,139,41,99.5625,1123
49,139,41,104.625,1126
48,140,40,109.6875,1126
48,140,40,114.75,1122
48,139,40,119.8125,1125
48,138,41,124.875,1124
48,138,41,129.9375,1122
48,138,41,135,1123
48,138,40,140.0625,1121
48,138,40,145.125,1123
49,138,41,150.1875,1121
49,139,40,155.25,1122
48,138,41,160.3125,1121
49,139,41,165.375,1119
48,139,41,170.4375,1121
49,139,41,175.5,1119
48,138,41,180.5625,1119
48,139,40,185.625,1120
48,139,41,190.6875,1120
48,139,41,195.75,1119
49,137,40,200.8125,1118
48,138,41,205.875,1118
48,137,41,210.9375,1116
49,138,40,216,1116
48,137,41,221.0625,1117
48,138,40,226.125,1116
48,137,39,231.1875,1114
48,137,40,236.25,1117
47,137,40,241.3125,1116
48,137,39,246.375,1115
48,138,39,251.4375,1114
48,137,39,256.5,1114
48,138,40,261.5625,1115
48,137,39,266.625,1112
48,138,39,271.6875,1113
47,137,40,276.75,1111
47,137,40,281.8125,1113
47,136,40,286.875,1114
47,136,40,291.9375,1111
48,137,40,297,1111
47,136,40,302.0625,1111
48,137,39,307.125,1109
48,137,40,312.1875,1109
47,137,39,317.25,1109
47,136,39,322.3125,1111
47,136,39,327.375,1108
48,137,40,332.4375,1109
47,136,39,337.5,1107
47,137,39,342.5625,1108
48,136,40,347.625,1108
48,137,39,352.6875,1107
48,136,40,357.75,1108
47,136,39,362.8125,1108
48,136,39,367.875,1107
48,136,39,372.9375,1108
47,136,40,378,1107
47,136,40,383.0625,1104
48,136,39,388.125,1107
48,136,39,393.1875,1105
47,136,40,398.25,1104
48,135,39,403.3125,1104
48,136,39,408.375,1105
48,136,39,413.4375,1102
48,136,40,418.5,1104
48,135,39,423.5625,1105
48,136,39,428.625,1102
48,136,39,433.6875,1101
47,135,39,438.75,1100
47,134,39,443.8125,1101
48,135,40,448.875,1102
48,134,39,453.9375,1102
47,135,40,459,1099
48,135,39,464.0625,1102
47,135,40,469.125,1101
47,135,40,474.1875,1099
47,134,39,479.25,1098
46,134,39,484.3125,1099
46,135,40,489.375,1098
47,134,39,494.4375,1097
46,134,39,499.5,1098
47,134,39,504.5625,1099
46,135,39,509.625,1096
46,134,39,514.6875,1096
46,134,38,519.75,1096
46,133,39,524.8125,1095
47,133,39,529.875,1094
47,133,38,534.9375,1095
47,134,39,540,1097
47,134,39,545.0625,1095
47,133,39,550.125,1095
46,133,38,555.1875,1093
46,133,38,560.25,1092
46,134,39,565.3125,1092
46,134,39,570.375,1093
46,133,39,575.4375,1091
46,134,39,580.5,1094
47,134,39,585.5625,1091
47,133,38,590.625,1093
47,133,38,595.6875,1093
47,133,39,600.75,1091
47,132,38,605.8125,1091
47,132,39,610.875,1091
47,132,38,615.9375,1092
46,133,38,621,1088
46,132,38,626.0625,1090
46,132,38,631.125,1091
47,132,39,636.1875,1090
47,132,39,641.25,1090
46,133,38,646.3125,1087
47,133,38,651.375,1087
46,132,38,656.4375,1088
46,132,38,661.5,1086
47,133,38,666.5625,1087
46,132,38,671.625,1088
47,132,38,1.6875,1086
47,132,39,6.75,1087
47,131,39,11.8125,1087
46,131,38,16.875,1084
45,131,39,21.9375,1083
46,132,39,27,1083
46,132,38,32.0625,1082
46,131,39,37.125,1084
45,131,38,42.1875,1083
46,132,39,47.25,1083
46,131,38,52.3125,1084
46,131,39,57.375,1084
46,132,38,62.4375,1083
46,131,39,67.5,1081
46,132,38,72.5625,1080
46,132,39,77.625,1081
46,130,38,82.6875,1082
46,131,39,87.75,1081
46,131,38,92.8125,1079
45,131,38,97.875,1078
46,130,39,102.9375,1081
46,131,39,108,1078
45,131,39,113.0625,1080
46,130,38,118.125,1077
46,130,38,123.1875,1077
46,131,39,128.25,1078
45,131,37,133.3125,1079
46,131,38,138.375,1078
46,131,37,143.4375,1076
45,130,38,148.5,1075
45,130,37,153.5625,1074
45,131,37,158.625,1074
46,129,38,163.6875,1077
46,130,37,168.75,1073
45,130,37,173.8125,1076
45,130,38,178.875,1076
46,130,37,183.9375,1074
45,130,37,189,1073
46,129,37,194.0625,1075
45,130,38,199.125,1073
46,129,38,204.1875,1074
46,130,37,209.25,1073
46,129,38,214.3125,1070
46,129,38,219.375,1072
46,130,37,224.4375,1071
45,129,37,229.5,1069
46,129,37,234.5625,1071
46,129,38,239.625,1070
45,129,37,244.6875,1068
45,129,37,249.75,1071
45,129,37,254.8125,1070
45,128,38,259.875,1068
44,128,37,264.9375,1070
45,128,37,270,1066
45,129,38,275.0625,1067
45,128,38,280.125,1066
44,128,38,285.1875,1068
45,128,38,290.25,1067
44,128,38,295.3125,1066
44,128,37,300.375,1067
45,129,37,305.4375,1065
44,128,37,310.5,1067
44,128,37,315.5625,1063
45,129,37,320.625,1063
44,127,38,325.6875,1066
44,128,38,330.75,1065
45,128,38,335.8125,1063
45,128,38,340.875,1064
44,127,38,345.9375,1063
44,127,37,351,1061
45,127,37,356.0625,1063
44,128,38,361.125,1061
45,128,37,366.1875,1060
45,128,38,371.25,1062
44,127,38,376.3125,1060
45,128,37,381.375,1061
44,128,38,386.4375,1061
44,128,37,391.5,1058
44,127,38,396.5625,1061
45,127,38,401.625,1058
45,126,37,406.6875,1057
45,127,37,411.75,1060
44,127,37,416.8125,1059
44,127,37,421.875,1059
45,127,36,426.9375,1058
45,126,37,432,1059
44,126,36,437.0625,1055
45,127,36,442.125,1058
45,126,37,447.1875,1056
44,126,37,452.25,1055
44,127,36,457.3125,1056
45,126,37,462.375,1055
45,127,36,467.4375,1056
45,126,37,472.5,1055
44,127,37,477.5625,1054
44,125,36,482.625,1054
44,125,37,487.6875,1052
44,125,36,492.75,1052
44,126,36,497.8125,1054
44,125,36,502.875,1051
43,126,36,507.9375,1052
44,125,36,513,1052
44,125,36,518.0625,1053
44,125,37,523.125,1050
44,126,37,528.1875,1049
44,126,37,533.25,1050
44,126,36,538.3125,1051
44,126,37,543.375,1051
43,126,36,548.4375,1048
44,126,37,553.5,1049
43,125,36,558.5625,1050
43,125,37,563.625,1049
43,124,36,568.6875,1049
44,124,36,573.75,1048
44,125,36,578.8125,1049
43,124,37,583.875,1045
43,124,37,588.9375,1045
44,125,37,594,1045
44,124,37,599.0625,1044
43,125,36,604.125,1047
43,125,37,609.1875,1047
44,125,36,614.25,1043
43,125,36,619.3125,1046
44,124,36,624.375,1043
44,125,37,629.4375,1045
43,124,37,634.5,1044
43,124,36,639.5625,1043
43,123,36,644.625,1041
44,123,37,649.6875,1043
43,124,37,654.75,1041
44,123,36,659.8125,1040
44,124,36,664.875,1042
44,124,37,669.9375,1042
43,123,37,0,1041
44,123,36,5.0625,1041
44,124,37,10.125,1041
43,124,36,15.1875,1040
43,124,37,20.25,1040
43,124,36,25.3125,1040
43,123,37,30.375,1039
43,124,36,35.4375,1039
43,124,35,40.5,1037
42,123,36,45.5625,1036
43,122,35,50.625,1036
43,122,36,55.6875,1037
43,123,35,60.75,1038
43,123,35,65.8125,1036
42,122,35,70.875,1035
42,123,36,75.9375,1034
42,122,36,81,1036
43,123,35,86.0625,1033
42,123,35,91.125,1033
42,123,35,96.1875,1036
43,122,36,101.25,1035
42,123,36,106.3125,1035
42,123,35,111.375,1035
42,122,36,116.4375,1033
42,122,36,121.5,1032
43,122,36,126.5625,1031
42,121,36,131.625,1030
43,122,35,136.6875,1030
42,121,36,141.75,1033
42,121,36,146.8125,1031
42,122,35,151.875,1029
42,122,35,156.9375,1031
43,121,35,162,1028
42,122,35,167.0625,1030
42,122,35,172.125,1031
43,122,35,177.1875,1028
42,122,36,182.25,1029
43,121,36,187.3125,1027
42,121,35,192.375,1028
43,122,36,197.4375,1029
42,121,36,202.5,1027
43,121,36,207.5625,1026
42,120,36,212.625,1026
43,121,36,217.6875,1027
43,121,36,222.75,1025
43,120,36,227.8125,1026
43,121,36,232.875,1025
43,121,36,237.9375,1026
42,120,36,243,1025
42,121,35,248.0625,1024
42,120,35,253.125,1024
43,120,36,0,1022
41,121,36,2.25,1024
42,120,36,4.5,1023
42,121,36,6.75,1021
41,121,36,9,1022
41,121,35,11.25,1021
41,119,35,13.5,1023
41,119,35,15.75,1022
41,119,35,18,1020
41,120,35,20.25,1019
42,120,36,22.5,1018
41,119,35,24.75,1019
41,119,35,27,1019
41,120,34,29.25,1020
41,119,35,31.5,1020
41,120,34,33.75,1019
42,119,35,36,1017
42,119,35,38.25,1017
42,120,35,40.5,1018
42,120,35,42.75,1015
41,119,35,45,1015
41,120,34,47.25,1016
42,118,34,49.5,1014
42,118,35,51.75,1016
41,118,35,54,1015
42,119,35,56.25,1013
41,119,35,58.5,1015
42,119,35,60.75,1014
41,119,35,63,1012
41,118,35,65.25,1014
42,118,35,67.5,1013
41,119,35,69.75,1012
42,118,34,72,1013
41,118,35,74.25,1013
41,119,35,76.5,1011
41,119,35,78.75,1010
41,119,35,81,1013
41,119,34,83.25,1009
42,118,35,85.5,1010
41,117,34,87.75,1010
41,117,35,90,1009
41,117,34,92.25,1008
41,117,35,94.5,1010
41,117,34,96.75,1010
41,117,34,99,1008
41,118,34,101.25,1007
42,117,35,103.5,1007
41,117,34,105.75,1007
40,117,34,108,1008
40,117,35,110.25,1005
40,117,35,112.5,1005
40,118,35,114.75,1005
40,118,35,117,1007
40,118,34,119.25,1004
40,117,35,121.5,1004
40,117,34,123.75,1003
41,116,34,126,1006
41,117,35,128.25,1002
41,117,35,130.5,1005
40,117,35,132.75,1005
40,116,34,135,1002
40,116,34,137.25,1003
40,116,35,139.5,1002
41,116,35,141.75,1003
40,116,34,144,1002
40,117,35,146.25,1003
41,117,34,148.5,999
41,116,35,150.75,999
41,117,34,153,1002
41,117,35,155.25,999
40,116,34,157.5,1001
41,116,34,159.75,999
40,115,34,162,1000
41,115,34,164.25,998
41,115,34,166.5,999
40,115,34,168.75,996
40,115,33,171,999
41,116,33,173.25,998
41,116,33,175.5,997
40,116,34,177.75,998
40,115,34,180,997
41,116,34,182.25,995
40,116,33,184.5,995
41,115,33,186.75,994
40,116,33,189,995
40,116,33,191.25,995
40,115,33,193.5,996
41,115,33,195.75,992
40,115,34,198,995
40,114,33,200.25,993
41,114,34,202.5,991
41,115,34,204.75,993
40,114,34,207,993
39,114,34,209.25,991
40,114,34,211.5,993
40,115,33,213.75,989
40,115,34,216,992
40,114,34,218.25,992
39,114,34,220.5,988
39,114,33,222.75,989
39,115,33,225,990
39,114,33,227.25,988
39,113,33,229.5,987
39,114,34,231.75,987
40,114,33,234,988
40,114,34,236.25,987
39,114,33,238.5,986
39,113,33,240.75,987
39,113,34,243,985
40,114,34,245.25,985
40,114,34,247.5,985
39,114,34,249.75,986
39,114,34,252,985
40,113,34,254.25,985
40,114,33,256.5,986
39,114,34,258.75,986
39,114,33,261,983
39,112,34,263.25,985
40,112,34,265.5,982
39,113,33,267.75,982
39,113,34,270,984
40,113,34,272.25,983
39,113,34,274.5,982
39,113,34,276.75,983
40,113,33,279,982
40,112,34,281.25,982
39,113,34,283.5,980
39,113,33,285.75,982
40,112,33,288,979
39,112,32,290.25,978
40,112,33,292.5,978
40,112,32,294.75,980
39,112,32,297,978
39,112,33,299.25,980
39,112,33,301.5,976
39,111,32,303.75,979
39,112,33,306,976
38,111,33,308.25,977
39,111,33,310.5,976
38,111,32,312.75,975
38,112,33,315,975
38,111,32,317.25,974
38,112,32,319.5,974
38,111,33,321.75,974
38,111,33,324,976
38,111,33,326.25,975
38,111,33,328.5,973
39,111,33,330.75,975
39,112,33,333,974
38,111,32,335.25,971
38,111,33,337.5,972
38,110,32,339.75,972
38,110,32,342,970
39,110,33,344.25,970
39,111,32,346.5,972
39,110,32,348.75,969
38,110,33,351,971
38,110,33,353.25,969
39,111,32,355.5,970
38,110,33,357.75,968
38,110,33,360,969
38,110,32,362.25,968
39,111,33,364.5,968
39,110,33,366.75,967
38,111,32,369,966
39,110,32,371.25,967
38,110,32,373.5,967
39,109,33,375.75,966
38,110,33,378,966
38,110,32,380.25,967
39,109,33,382.5,966
38,109,33,384.75,965
38,109,32,387,966
38,110,32,389.25,965
39,110,32,391.5,963
39,110,32,393.75,965
38,109,32,396,965
39,109,32,398.25,964
38,109,32,400.5,961
39,110,32,402.75,964
38,108,32,405,963
39,109,32,407.25,963
39,108,33,409.5,961
38,109,33,411.75,960
38,109,32,414,961
37,109,32,416.25,959
37,109,31,418.5,959
37,108,32,420.75,958
37,108,32,423,961
37,109,31,425.25,957
37,108,31,427.5,958
37,109,31,429.75,959
37,108,31,432,959
38,109,32,434.25,958
37,108,32,436.5,956
37,108,32,438.75,956
37,107,31,441,956
38,107,31,443.25,955
38,107,31,445.5,957
37,107,32,447.75,955
37,108,32,0,955
38,108,31,2.25,956
37,107,31,4.5,956
37,107,32,6.75,953
38,108,31,9,952
38,108,32,11.25,952
38,107,31,13.5,954
37,108,31,15.75,954
37,107,32,18,953
37,107,32,20.25,952
37,107,31,22.5,952
38,107,32,24.75,951
38,106,31,27,952
37,107,32,29.25,952
37,107,31,31.5,952
37,107,32,33.75,951
37,107,32,36,948
38,106,31,38.25,950
37,107,32,40.5,949
38,106,31,42.75,950
37,106,32,45,947
38,106,32,47.25,950
37,107,32,49.5,947
38,107,32,51.75,947
38,106,31,54,946
38,107,32,56.25,947
37,106,31,58.5,947
38,106,31,60.75,945
36,105,32,63,945
37,105,32,65.25,947
37,106,32,67.5,947
37,106,32,69.75,944
37,106,32,72,944
37,105,31,74.25,944
36,105,31,76.5,943
37,105,31,78.75,945
37,105,32,81,943
36,106,32,83.25,941
37,105,31,85.5,944
36,106,32,87.75,941
37,105,32,90,940
37,106,30,92.25,940
37,105,30,94.5,941
36,105,31,96.75,941
36,105,30,99,939
37,105,30,101.25,938
36,105,31,103.5,939
37,105,30,105.75,940
36,105,31,108,940
36,104,30,110.25,940
36,105,31,112.5,937
37,105,31,114.75,937
36,105,30,117,938
37,105,31,119.25,939
37,105,31,121.5,935
36,104,30,123.75,935
37,104,30,126,938
37,104,31,128.25,935
36,104,30,130.5,934
36,104,31,132.75,934
37,103,31,135,934
36,104,31,137.25,935
37,104,30,139.5,934
36,103,31,141.75,935
36,104,30,144,932
37,104,31,146.25,933
36,103,30,148.5,932
37,104,31,150.75,933
36,104,30,153,931
36,103,30,155.25,931
37,104,31,157.5,933
36,103,30,159.75,931
37,103,31,162,930
36,104,30,164.25,932
35,103,30,166.5,929
36,103,31,168.75,929
35,102,30,171,929
36,102,31,173.25,929
36,103,30,175.5,927
36,103,30,177.75,930
35,103,31,180,929
36,102,31,182.25,928
35,102,31,184.5,929
36,103,31,186.75,928
36,103,31,189,928
36,103,30,191.25,926
36,102,31,193.5,925
35,102,30,195.75,925
35,102,30,198,927
36,102,31,200.25,925
36,103,30,202.5,925
35,102,31,204.75,925
35,101,31,207,922
36,102,31,209.25,924
35,101,31,211.5,923
35,101,30,213.75,922
35,102,31,216,921
36,102,29,218.25,921
35,101,29,220.5,920
35,102,30,222.75,923
36,101,29,225,922
36,102,29,227.25,921
36,102,29,229.5,920
35,101,29,231.75,920
35,102,29,234,920
36,101,30,236.25,918
35,101,29,238.5,921
35,101,29,240.75,918
35,101,29,243,918
35,101,30,245.25,918
35,100,30,247.5,917
35,101,30,249.75,918
36,101,30,252,918
36,100,29,254.25,916
35,100,29,256.5,915
36,101,29,258.75,918
35,100,29,261,915
36,100,29,263.25,916
36,100,29,265.5,915
35,101,30,267.75,915
35,101,30,270,915
35,100,30,272.25,913
35,101,29,274.5,912
34,100,30,276.75,914
34,100,30,279,913
35,99,30,281.25,914
35,99,30,283.5,913
35,100,30,285.75,913
34,100,30,288,910
35,99,29,290.25,910
34,100,30,292.5,912
35,100,29,294.75,910
34,100,29,297,912
35,99,29,299.25,909
35,99,30,301.5,909
35,99,30,303.75,911
34,99,30,306,910
34,100,29,308.25,910
35,100,29,310.5,909
35,99,30,312.75,909
34,98,29,315,909
35,99,30,317.25,909
34,98,29,319.5,906
34,99,29,321.75,905
34,98,30,324,906
35,98,29,326.25,907
35,98,29,328.5,907
34,98,30,330.75,904
34,98,29,333,904
34,99,30,335.25,905
35,98,29,337.5,905
34,99,29,339.75,902
35,99,29,342,904
34,98,30,344.25,902
34,98,28,346.5,903
34,98,28,348.75,901
35,97,28,351,902
35,98,28,353.25,902
34,97,29,355.5,903
35,98,28,357.75,900
35,97,28,360,900
35,97,28,362.25,902
34,98,28,364.5,901
34,97,28,366.75,901
34,97,28,369,899
34,97,28,371.25,900
34,98,28,373.5,900
34,98,29,375.75,898
33,97,29,378,897
33,98,28,380.25,897
34,96,29,382.5,899
34,96,28,384.75,899
34,97,28,387,896
33,96,29,389.25,898
34,97,28,391.5,896
34,96,28,393.75,896
33,97,28,396,895
34,96,28,398.25,896
33,97,28,400.5,894
33,96,29,402.75,894
33,97,28,405,894
34,96,29,407.25,895
34,97,28,409.5,894
33,97,29,411.75,894
34,96,29,414,894
34,96,28,416.25,894
34,95,29,418.5,893
34,95,29,420.75,891
34,95,29,423,891
33,96,29,425.25,889
34,96,29,427.5,892
34,96,28,429.75,891
33,96,29,432,890
34,95,28,434.25,889
33,95,28,436.5,889
33,95,28,438.75,888
34,96,29,441,888
34,95,29,443.25,890
34,95,29,445.5,887
33,95,28,447.75,888
33,95,29,0,886
33,95,28,2.25,887
34,95,29,4.5,888
34,94,29,6.75,888
33,94,28,9,884
33,95,29,11.25,886
34,95,28,13.5,886
33,95,28,15.75,883
33,94,28,18,883
33,95,29,20.25,885
32,94,29,22.5,883
32,95,27,24.75,883
33,94,27,27,885
32,94,28,29.25,882
33,94,27,31.5,883
32,95,27,33.75,883
32,95,28,36,881
32,95,27,38.25,881
32,94,28,40.5,883
33,93,27,42.75,880
33,94,28,45,880
33,93,27,47.25,882
33,94,27,49.5,878
33,93,28,51.75,879
33,93,28,54,879
33,94,27,56.25,880
33,94,27,58.5,879
32,94,27,60.75,876
33,93,28,63,877
33,93,28,65.25,877
33,94,28,67.5,875
32,93,28,69.75,875
33,93,27,72,877
33,93,28,74.25,875
33,92,28,76.5,874
33,93,28,78.75,877
33,92,27,81,875
33,92,27,83.25,876
33,93,27,85.5,876
33,93,28,87.75,873
32,92,28,90,872
33,93,27,92.25,873
32,92,28,94.5,874
32,93,28,96.75,874
32,93,28,99,874
33,93,28,101.25,872
33,92,27,103.5,870
32,93,28,105.75,872
33,92,27,108,870
32,92,27,110.25,872
33,92,27,112.5,869
33,92,27,114.75,868
32,91,27,117,871
32,92,28,119.25,868
33,91,27,121.5,867
32,91,27,123.75,869
32,92,27,126,867
31,91,28,128.25,869
31,92,27,130.5,866
32,91,28,132.75,867
32,92,27,135,865
31,92,27,137.25,868
32,91,28,139.5,868
31,91,27,141.75,866
32,91,27,144,866
31,90,28,146.25,867
31,90,27,148.5,865
32,91,27,150.75,864
31,91,26,153,865
31,91,26,155.25,862
32,90,27,157.5,863
32,91,27,159.75,861
32,90,26,162,862
31,90,26,164.25,864
31,90,27,166.5,863
31,91,26,168.75,863
32,90,27,171,862
31,90,26,173.25,862
31,91,26,175.5,862
32,90,26,177.75,860
32,90,27,180,858
31,90,27,182.25,858
32,89,26,184.5,858
32,89,27,186.75,860
31,90,27,189,858
31,90,26,191.25,858
31,89,26,193.5,857
31,89,26,195.75,857
32,90,26,198,856
32,89,27,200.25,857
31,90,27,202.5,858
32,89,26,204.75,857
31,89,27,207,857
31,90,26,209.25,857
31,89,27,211.5,854
32,90,27,213.75,853
31,90,26,216,853
31,89,27,218.25,855
31,89,27,220.5,853
31,88,26,222.75,852
30,88,26,225,852
31,88,26,227.25,854
31,88,26,229.5,853
30,88,27,231.75,853
31,89,27,234,850
31,89,26,236.25,851
30,88,27,238.5,851
31,89,27,240.75,852
31,89,27,243,850
30,89,27,245.25,852
31,88,27,247.5,849
31,88,26,249.75,850
30,88,26,252,849
31,87,26,254.25,847
30,88,27,256.5,849
30,88,27,258.75,849
30,87,27,261,848
31,88,26,263.25,846
30,88,26,265.5,847
30,88,27,267.75,848
31,87,26,270,847
30,88,26,272.25,845
31,88,26,274.5,845
30,87,26,276.75,844
30,88,26,279,844
31,87,25,281.25,845
31,87,25,283.5,846
30,87,26,285.75,842
30,88,26,288,842
30,86,26,290.25,844
30,86,25,292.5,844
30,86,26,294.75,841
31,87,25,297,844
31,86,25,299.25,841
30,87,26,301.5,843
31,86,26,303.75,840
31,86,26,306,839
31,86,26,308.25,842
30,87,25,310.5,839
30,86,25,312.75,841
30,87,25,315,839
31,87,25,317.25,839
31,86,25,319.5,840
31,87,25,321.75,840
30,86,26,324,837
30,86,26,326.25,837
29,86,26,328.5,837
30,85,25,330.75,839
29,86,25,333,837
29,86,25,335.25,838
30,85,26,337.5,836
29,86,25,339.75,835
30,86,26,342,836
30,85,26,344.25,836
29,86,25,346.5,834
29,85,26,348.75,834
29,85,25,351,835
29,85,26,353.25,835
30,86,25,355.5,834
29,85,25,357.75,832
29,84,26,360,831
29,85,25,362.25,832
29,85,25,364.5,830
29,85,26,366.75,833
30,84,25,369,833
30,85,25,371.25,829
30,85,25,373.5,831
30,84,25,375.75,829
30,84,25,378,828
29,85,26,380.25,829
30,85,26,382.5,828
29,85,26,384.75,829
29,85,26,387,827
30,84,26,389.25,828
30,85,25,391.5,828
29,85,26,393.75,829
30,83,26,396,826
30,84,25,398.25,826
29,84,25,400.5,828
29,83,26,402.75,825
29,83,26,405,824
29,83,25,407.25,824
30,84,24,409.5,827
29,83,24,411.75,823
29,84,24,414,823
29,84,25,416.25,824
29,84,25,418.5,825
29,84,24,420.75,825
30,83,24,423,822
29,83,25,425.25,823
30,83,25,427.5,823
29,84,24,429.75,821
29,83,25,432,822
29,83,24,434.25,822
28,82,24,436.5,822
28,83,25,438.75,821
29,82,24,441,821
29,83,24,443.25,822
29,83,24,445.5,820
29,82,25,447.75,819
28,83,25,0,820
28,83,24,2.25,819
28,83,25,4.5,820
28,82,24,6.75,817
29,83,24,9,818
29,83,24,11.25,819
29,83,25,13.5,819
28,82,25,15.75,815
29,82,24,18,817
29,81,25,20.25,817
29,81,24,22.5,817
28,81,25,24.75,817
28,81,25,27,816
28,81,25,29.25,816
28,82,25,31.5,815
28,82,25,33.75,815
29,81,25,36,813
29,82,25,38.25,814
28,81,25,40.5,811
28,81,25,42.75,812
28,82,25,45,814
29,82,25,47.25,812
28,82,25,49.5,812
28,82,25,51.75,810
28,80,25,54,809
28,80,25,56.25,810
29,80,25,58.5,809
28,81,25,60.75,808
28,81,25,63,808
28,80,25,65.25,808
28,81,25,67.5,807
29,81,25,69.75,808
28,81,25,72,810
28,81,25,74.25,808
29,80,25,76.5,807
28,81,25,78.75,807
28,80,25,81,808
28,81,25,83.25,807
27,81,25,85.5,806
27,79,24,87.75,807
27,79,24,90,804
28,80,24,92.25,807
27,80,24,94.5,803
27,80,24,96.75,805
27,80,24,99,806
28,79,24,101.25,803
28,79,24,103.5,803
28,80,24,105.75,803
28,79,24,108,801
28,79,24,110.25,801
27,79,24,112.5,804
27,80,24,114.75,800
27,79,24,117,801
28,80,24,119.25,802
27,80,24,121.5,800
27,78,24,123.75,802
27,78,24,126,798
28,79,24,128.25,798
27,78,24,130.5,799
27,78,24,132.75,797
28,79,24,135,799
27,78,24,137.25,800
28,78,24,139.5,799
28,78,24,141.75,796
27,79,24,144,799
27,78,24,146.25,796
27,78,24,148.5,798
27,79,24,150.75,798
27,78,24,153,796
28,78,24,155.25,794
28,79,24,157.5,795
27,78,24,159.75,796
28,77,24,162,795
28,77,24,164.25,795
27,77,24,166.5,793
28,78,24,168.75,795
28,77,24,171,795
28,77,24,173.25,794
27,78,24,175.5,794
28,77,24,177.75,792
28,77,24,180,790
28,77,24,182.25,793
26,78,24,184.5,792
27,78,24,186.75,792
27,77,24,189,790
26,77,24,191.25,791
27,77,24,193.5,788
26,77,24,195.75,788
26,76,24,198,790
27,77,24,200.25,789
27,77,24,202.5,787
27,77,24,204.75,787
26,76,24,207,788
27,77,24,209.25,788
26,76,24,211.5,788
27,76,24,213.75,787
27,76,23,216,787
26,77,23,218.25,786
26,77,23,220.5,787
27,76,23,222.75,784
27,76,23,225,787
26,76,23,227.25,784
26,77,23,229.5,785
26,75,23,231.75,783
27,76,23,234,784
27,76,23,236.25,785
26,75,23,238.5,784
26,75,23,240.75,781
27,76,23,243,782
27,75,23,245.25,783
26,75,23,247.5,782
26,76,23,249.75,782
27,75,23,252,782
26,75,23,254.25,780
27,76,23,256.5,781
26,75,23,258.75,778
26,75,23,261,780
