MotorPowerKw,MotorSpeed,PumpRate,TimePumpOn,CasingFriction
15.78,43,9,43.05,600.16
15.7,43,8.6,46.2,600.32
15.63,43,12.4,49.35,599.8
15.56,43,13.5,52.5,601.02
15.48,43,12.8,55.65,600.84
15.4,42,11.5,58.8,601.01
15.33,42,13.5,61.95,597.38
15.25,42,7.5,65.1,599.48
15.17,42,14.3,68.25,600.42
15.09,42,13.9,71.4,600.3
15.01,42,12.4,74.55,600.81
14.93,42,10.6,77.7,598.23
14.85,42,13.1,80.85,601.91
14.77,42,11.9,84,599.93
14.7,42,11.9,87.15,600.78
14.62,42,14.6,90.3,600.11
14.54,41,12.1,93.45,599.77
14.47,41,11.5,96.6,599.22
14.39,41,10.2,99.75,600.02
14.32,41,11.8,102.9,602.63
14.24,41,14.3,106.05,599.3
14.17,41,12.1,109.2,599.65
14.1,41,12,112.35,599.76
14.04,41,14.1,115.5,601.45
13.97,41,11.7,118.65,599.48
13.91,41,12.4,121.8,599.48
13.84,41,14.3,124.95,599.9
13.78,41,12.4,128.1,601.76
13.73,40,11.3,131.25,600.51
13.67,40,14.5,134.4,600.59
13.62,40,13.3,137.55,597.11
13.57,40,12,140.7,602.22
13.52,40,14.1,143.85,599.11
13.48,40,14.7,147,598.94
13.44,40,11.2,150.15,598.7
13.4,40,13.4,153.3,598.54
13.37,40,14,156.45,600.11
13.33,40,10.6,159.6,598.52
13.31,40,11.8,162.75,598.5
13.28,40,10.2,165.9,599.54
13.26,40,13.6,169.05,600.74
13.24,40,11.9,172.2,599.22
13.23,40,12,175.35,599.38
13.21,40,10.5,178.5,599.74
13.21,40,14.7,181.65,600.6
13.2,40,12.6,184.8,597.47
13.2,40,13.5,187.95,601.14
13.2,40,11.4,191.1,599.19
13.21,40,13,194.25,600.46
13.22,40,10.3,197.4,600.18
13.23,40,11.5,200.55,599.47
13.25,40,12.9,203.7,599.58
13.27,40,14.3,206.85,598.24
13.29,40,11.9,210,599.06
13.31,40,13.2,213.15,599.41
13.34,40,11.2,216.3,599.66
13.38,40,16.2,219.45,599.4
13.41,40,15.7,222.6,599.29
13.45,40,13.5,225.75,601.32
13.49,40,12.5,228.9,598.45
13.54,40,9.3,232.05,600.08
13.58,40,12.9,235.2,599.59
13.63,40,12.8,238.35,599.87
13.69,40,12.5,241.5,598.64
13.74,40,12.6,244.65,600.99
13.8,41,13.4,247.8,599.03
13.86,41,11.4,250.95,600.86
13.92,41,9.8,254.1,598.91
13.99,41,9.4,257.25,600.58
14.05,41,12.6,260.4,601.02
14.12,41,14.4,263.55,601.32
14.19,41,12.7,266.7,599.92
14.26,41,15.5,269.85,600.6
14.34,41,14.3,273,599.25
14.41,41,10,276.15,599.65
14.49,41,13.2,279.3,599.44
14.56,41,13.3,282.45,598.12
14.64,42,14.3,285.6,600.89
14.72,42,10.1,288.75,598.05
14.8,42,13.4,291.9,601.16
14.88,42,12.8,295.05,599.96
14.95,42,13.4,298.2,600.78
15.03,42,9.8,301.35,599.61
15.11,42,12.8,304.5,600.69
15.19,42,14.7,307.65,599.27
15.27,42,10.7,310.8,600.38
15.35,42,12.9,313.95,598.35
15.43,43,11.8,317.1,599.73
15.5,43,11.8,320.25,599.91
15.58,43,14.6,323.4,600.51
15.65,43,12.8,326.55,600
15.73,43,12.9,329.7,600.62
15.8,43,11.6,332.85,601.45
15.87,43,15.6,336,598.25
15.94,43,12.2,339.15,599.28
16,43,15.3,342.3,600.02
16.07,43,13.5,345.45,600.43
16.13,43,12.4,348.6,599.28
16.19,43,11.7,1.75,601.57
16.25,44,13,4.9,600.03
16.3,44,13.3,8.05,599.6
16.36,44,11.6,11.2,600.57
16.41,44,14.1,14.35,600.32
16.46,44,15.5,17.5,600.86
16.5,44,13,20.65,601.44
16.54,44,12.1,23.8,599.47
16.58,44,12.6,26.95,598.25
16.62,44,12.1,30.1,600.44
16.65,44,13.7,33.25,599.01
16.68,44,11.6,36.4,601.48
16.71,44,12.2,39.55,598.69
16.73,44,10.5,42.7,601.02
16.75,44,11.8,45.85,599.88
16.77,44,12.4,49,599.55
16.78,44,13.6,52.15,599.6
16.79,44,10.7,55.3,600.03
16.8,44,13.8,58.45,600.02
16.8,44,10.8,61.6,599.82
16.8,44,12.1,64.75,600.51
16.79,44,13.5,67.9,600.62
16.79,44,10.6,71.05,601.03
16.78,44,14.8,74.2,599.37
16.76,44,13.4,77.35,599.94
16.74,44,13.5,80.5,599.69
16.72,44,12.9,83.65,599.77
16.7,44,14.6,86.8,602.08
16.67,44,11.5,89.95,600.47
16.64,44,13.9,93.1,598.86
16.6,44,13,96.25,598.61
16.57,44,11.9,99.4,600.86
16.53,44,11.9,102.55,598.94
16.48,44,11.6,105.7,599.46
16.44,44,13.2,108.85,599.8
16.39,44,10.8,112,600.49
16.34,44,10.9,115.15,599.35
16.28,44,12.3,118.3,601.17
16.22,43,12.5,121.45,601.98
16.16,43,13.7,124.6,600.03
16.1,43,9.4,127.75,600.9
16.04,43,14.9,130.9,598.99
15.97,43,14.2,134.05,601.1
15.91,43,14.9,137.2,600.45
15.84,43,13.1,140.35,599.95
15.77,43,12.7,143.5,600.93
15.69,43,12.7,146.65,600.88
15.62,43,13.1,149.8,600.74
15.55,43,12.9,152.95,599.37
15.47,43,8.3,156.1,599.09
15.39,42,13.6,159.25,600.12
15.32,42,11.9,162.4,599.46
15.24,42,15,165.55,599.94
15.16,42,10.8,168.7,599.78
15.08,42,13.3,171.85,599.11
15,42,13,175,601.4
14.92,42,12.6,178.15,600.57
14.84,42,12.6,181.3,601.13
14.76,42,10.7,184.45,600.35
14.68,42,14.2,187.6,600.89
14.61,42,11.7,190.75,599.64
14.53,41,10.8,193.9,600.31
14.45,41,15.1,197.05,600.62
14.38,41,14,200.2,600.61
14.31,41,11.9,203.35,600.98
14.23,41,11,206.5,602.24
14.16,41,12.9,209.65,601.02
14.09,41,14.4,212.8,600.11
14.03,41,9.7,215.95,599.75
13.96,41,11.1,219.1,600
13.9,41,12.9,222.25,600.66
13.84,41,13.9,225.4,600.15
13.78,41,10,228.55,600.93
13.72,40,14.5,231.7,600.07
13.66,40,11.3,234.85,600.49
13.61,40,10,238,599.74
13.56,40,11.1,241.15,601.31
13.52,40,13.2,244.3,598.33
13.47,40,13.3,247.45,600.37
13.43,40,13.9,250.6,599.28
13.4,40,11.9,253.75,599.65
13.36,40,13.1,256.9,601.32
13.33,40,12.3,260.05,599.39
13.3,40,13,263.2,598.83
13.28,40,10.5,266.35,599.71
13.26,40,14.5,269.5,602.37
13.24,40,8.8,272.65,600.72
13.22,40,12.8,275.8,599.79
13.21,40,9.3,278.95,598.89
13.21,40,12.2,282.1,601.32
13.2,40,12,285.25,599.22
13.2,40,15.4,288.4,600.39
13.2,40,13,291.55,601.26
13.21,40,14,294.7,600.15
13.22,40,10.7,297.85,599.61
13.23,40,10.7,301,601.34
13.25,40,13.2,304.15,599.47
13.27,40,11.3,307.3,601.13
13.29,40,12.7,310.45,600.55
13.32,40,11.9,313.6,600.85
13.35,40,14.5,316.75,600.79
13.38,40,12,319.9,601.01
13.42,40,12.7,323.05,599.12
13.46,40,13,326.2,599.78
13.5,40,12.1,329.35,600.02
13.54,40,14.4,332.5,600.81
13.59,40,12.1,335.65,599.98
13.64,40,15.7,338.8,598.89
13.7,40,15.4,341.95,600.41
13.75,40,12.9,345.1,599.5
13.81,41,11.8,348.25,600.11
13.87,41,12.4,1.4,599.02
13.93,41,14.9,4.55,600.7
14,41,13.6,7.7,601.35
14.06,41,10.6,10.85,597.78
14.13,41,10.7,14,598.84
14.2,41,14.2,17.15,598.31
14.27,41,11.7,20.3,599.83
14.35,41,13,23.45,599.57
14.42,41,13.9,26.6,598.54
14.5,41,12.5,29.75,599.09
14.57,41,13.3,32.9,601.17
14.65,42,10.3,36.05,600.78
14.73,42,12.6,39.2,597.56
14.81,42,12.1,42.35,599.49
14.89,42,11.8,45.5,599.86
14.97,42,11.7,48.65,599.59
15.05,42,14.5,51.8,601.01
15.12,42,11.4,54.95,600.14
15.2,42,12.3,58.1,601.46
15.28,42,11.9,61.25,599.6
15.36,42,12.8,64.4,601.16
15.44,43,13.5,67.55,599.64
15.51,43,12.1,70.7,601.09
15.59,43,13.4,73.85,600.51
15.66,43,10.2,77,597.24
15.74,43,10.8,80.15,599.04
15.81,43,12.7,83.3,600.12
15.88,43,11.3,86.45,600.23
15.95,43,14.4,89.6,599.33
16.01,43,13.8,92.75,601.86
16.08,43,10.1,95.9,600.03
16.14,43,14.7,99.05,599.6
16.2,43,12.7,102.2,600.12
16.26,44,13.4,105.35,599.74
16.31,44,10.9,108.5,599.35
16.37,44,14,111.65,600.66
16.42,44,10.9,114.8,600.06
16.46,44,12.7,117.95,600.1
16.51,44,11.6,121.1,600.53
16.55,44,12.8,124.25,598.47
16.59,44,12.7,127.4,600.71
16.62,44,14.7,130.55,599.92
16.66,44,10.3,133.7,600.19
16.69,44,11.6,136.85,599.2
16.71,44,14.5,140,599.46
16.73,44,11.6,143.15,599.8
16.75,44,15.2,146.3,599.18
16.77,44,11.9,149.45,597.83
16.78,44,11.4,152.6,598.78
16.79,44,13.2,155.75,599.83
16.8,44,12.8,158.9,601.22
16.8,44,13.5,162.05,599.89
16.8,44,11.3,165.2,600.21
16.79,44,13.4,168.35,598.4
16.79,44,11.7,171.5,602.07
16.77,44,10,174.65,600.45
16.76,44,10.2,177.8,599.48
16.74,44,14.2,180.95,600.65
16.72,44,11.5,184.1,598.83
16.69,44,12.8,187.25,600.85
16.67,44,10.4,190.4,600.44
16.63,44,14.4,193.55,599.82
16.6,44,13.5,196.7,599.51
16.56,44,13.4,199.85,601.03
16.52,44,13.9,203,600.37
16.48,44,13.2,206.15,599.17
16.43,44,13.4,209.3,599.31
16.38,44,13.2,212.45,602.51
16.33,44,14.1,215.6,598.38
16.27,44,11.9,218.75,602.26
16.22,43,14,221.9,599.14
16.16,43,12.9,225.05,600.74
16.09,43,13,228.2,600.19
16.03,43,13.2,231.35,599.15
15.96,43,13,234.5,599.67
15.9,43,9.1,237.65,599.91
15.83,43,13.9,240.8,601.08
15.76,43,15.1,243.95,600.07
15.68,43,12.2,247.1,600.48
15.61,43,11.3,250.25,600.88
15.53,43,12.2,253.4,600.61
15.46,43,14.8,256.55,599.6
15.38,42,12.4,259.7,599.16
15.3,42,13,262.85,600.68
15.23,42,12.1,266,598.23
15.15,42,11.6,269.15,600.19
15.07,42,10.9,272.3,599.33
14.99,42,12.5,275.45,600.45
14.91,42,11.4,278.6,599.69
14.83,42,12,281.75,600.44
14.75,42,10.7,284.9,598.46
14.67,42,13.2,288.05,600.23
14.6,42,11.9,291.2,599.3
14.52,41,11,294.35,600.83
14.44,41,11.1,297.5,601.86
14.37,41,12.8,300.65,601.25
14.3,41,13.3,303.8,600.03
14.22,41,12.6,306.95,601.22
14.15,41,10.6,310.1,599.9
14.08,41,11.4,313.25,599.14
14.02,41,11.7,316.4,601.72
13.95,41,13,319.55,601.33
13.89,41,11.9,322.7,600.46
13.83,41,12.7,325.85,599.32
13.77,40,12.8,329,601.1
13.71,40,13.4,332.15,599.76
13.66,40,11.5,335.3,601.1
13.61,40,14.6,338.45,598.24
13.56,40,12.1,341.6,599.01
13.51,40,14,344.75,598.47
13.47,40,11,347.9,600.34
13.43,40,14.2,1.05,601.14
13.39,40,13.6,4.2,599.16
13.36,40,14.1,7.35,599.84
13.33,40,12.3,10.5,599.53
13.3,40,9.7,13.65,601.12
13.27,40,13,16.8,599.35
13.25,40,12.6,19.95,600.97
13.24,40,11,23.1,601.2
13.22,40,11.2,26.25,598.51
13.21,40,12.7,29.4,599.8
13.2,40,8.7,32.55,600.34
13.2,40,12.7,35.7,598.92
13.2,40,9.7,38.85,596.81
13.2,40,13.1,42,600.78
13.21,40,13.1,45.15,600.33
13.22,40,14,48.3,600.15
13.23,40,13.9,51.45,598.78
13.25,40,11.5,54.6,598.7
13.27,40,12.6,57.75,599.92
13.3,40,11.5,60.9,599.78
13.32,40,12.4,64.05,600.43
13.35,40,13.8,67.2,600.39
13.39,40,11.2,70.35,599.92
13.42,40,13.2,73.5,599.73
13.46,40,12.2,76.65,599.4
13.5,40,10.2,79.8,600.48
13.55,40,14.3,82.95,600.18
13.6,40,11.6,86.1,599.35
13.65,40,9.6,89.25,600.59
13.7,40,11.6,92.4,600.01
13.76,40,12.9,95.55,599.06
13.82,41,14,98.7,599.99
13.88,41,9.7,101.85,598.89
13.94,41,8.9,105,599.68
14.01,41,13,108.15,598.63
14.07,41,12.4,111.3,599.86
14.14,41,15,114.45,598.9
14.21,41,11.4,117.6,600.86
14.29,41,11.8,120.75,600.59
14.36,41,12.2,123.9,599.36
14.43,41,11,127.05,599.63
14.51,41,14.2,130.2,599.31
14.59,41,11.4,133.35,599.18
14.66,42,10.1,136.5,601.11
14.74,42,13.1,139.65,599.86
14.82,42,10.8,142.8,597.76
14.9,42,12.8,145.95,600.98
14.98,42,13.1,149.1,600.23
15.06,42,11.2,152.25,598.74
15.14,42,12.4,155.4,599.92
15.21,42,13.3,158.55,600.63
15.29,42,11.5,161.7,600.1
15.37,42,13.2,164.85,598.46
15.45,43,13.1,168,600.44
15.52,43,12,171.15,600.52
15.6,43,11.5,174.3,598.2
15.67,43,10.7,177.45,601.48
15.75,43,14,180.6,599.85
15.82,43,13.3,183.75,600.01
15.89,43,12.8,186.9,599.67
15.95,43,12.1,190.05,599.42
16.02,43,10.1,193.2,598.73
16.09,43,11.6,196.35,599.82
16.15,43,8.9,199.5,600.11
16.21,43,13.4,202.65,599.66
16.26,44,12,205.8,600.35
16.32,44,12.2,208.95,598.79
16.37,44,9.6,212.1,599.55
16.42,44,13.6,215.25,599.72
16.47,44,14.1,218.4,600.46
16.51,44,15.6,221.55,600.43
16.56,44,10.9,224.7,600.89
16.59,44,8.8,227.85,599.98
16.63,44,14.3,231,599.98
16.66,44,11.7,234.15,599.57
16.69,44,11.5,237.3,601.06
16.72,44,13.3,240.45,602.02
16.74,44,12.7,243.6,598.75
16.76,44,11.3,246.75,599.31
16.77,44,10.3,249.9,602.21
16.78,44,13.6,253.05,600.64
16.79,44,10.6,256.2,600.51
16.8,44,13.3,259.35,598.57
16.8,44,14.1,262.5,598.41
16.8,44,10.5,265.65,601.68
16.79,44,12.3,268.8,600.8
16.78,44,13.6,271.95,599.09
16.77,44,10.2,275.1,601.73
16.76,44,12.9,278.25,600.66
16.74,44,12,281.4,599.4
16.72,44,11.6,284.55,599.9
16.69,44,12.6,287.7,600.35
16.66,44,10.9,290.85,599.59
16.63,44,11.1,294,601.06
16.59,44,14.3,297.15,600.46
16.56,44,12,300.3,600.54
16.51,44,11.9,303.45,599.88
16.47,44,11.4,306.6,602.21
16.42,44,12.4,309.75,599.81
16.37,44,13.1,312.9,599.94
16.32,44,13.6,316.05,600.21
16.26,44,8.5,319.2,600.38
16.21,43,12.6,322.35,600.11
16.15,43,9.7,325.5,600.16
16.09,43,11.9,328.65,600.13
16.02,43,12.4,331.8,600.09
15.95,43,13,334.95,599.88
15.89,43,13.9,338.1,599.76
15.82,43,12.5,341.25,601.3
15.75,43,11.6,344.4,599.79
15.67,43,13.1,347.55,601.1
15.6,43,14.1,0.7,600.36
15.52,43,13.1,3.85,601.93
15.45,43,11.3,7,601.68
15.37,42,13.5,10.15,599.97
15.29,42,13.2,13.3,601.34
15.21,42,13,16.45,598.84
15.14,42,14.2,19.6,600.56
15.06,42,11.9,22.75,600.99
14.98,42,12.4,25.9,598.12
14.9,42,12.2,29.05,599.6
14.82,42,10.3,32.2,601.2
14.74,42,10.5,35.35,599.72
14.66,42,13.5,38.5,600.51
14.59,41,13,41.65,600.94
14.51,41,11.5,44.8,599.4
14.43,41,12.3,47.95,600.37
14.36,41,12.9,51.1,601.45
14.29,41,14.5,54.25,598.42
14.21,41,12.2,57.4,599.18
14.14,41,11.9,60.55,599.1
14.07,41,9.9,63.7,600.96
14.01,41,10.5,66.85,601.61
13.94,41,10.8,70,600.12
13.88,41,13.7,73.15,600.37
13.82,41,11.5,76.3,599.52
13.76,40,10.7,79.45,602.03
13.7,40,13.8,82.6,598.51
13.65,40,12.4,85.75,599.64
13.6,40,13.5,88.9,599.27
13.55,40,14.5,92.05,600.7
13.5,40,10.7,95.2,600.36
13.46,40,13.8,98.35,597.71
13.42,40,14.7,101.5,598.83
13.39,40,8.4,104.65,599.23
13.35,40,11,107.8,598.24
13.32,40,11,110.95,600.8
13.3,40,14.3,114.1,600.65
13.27,40,10.3,117.25,600.79
13.25,40,13,120.4,599.32
13.23,40,8.9,123.55,600.26
13.22,40,13.6,126.7,597.32
13.21,40,15.6,129.85,601.15
13.2,40,13.7,133,600.46
13.2,40,12.8,136.15,598.85
13.2,40,12.8,139.3,600.85
13.2,40,11.9,142.45,601.57
13.21,40,8.9,145.6,600.49
13.22,40,11.6,148.75,598.96
13.24,40,8.5,151.9,599.17
13.25,40,12.9,155.05,599.3
13.27,40,10.9,158.2,601.28
13.3,40,15.2,161.35,598.44
13.33,40,14.1,164.5,600.75
13.36,40,11.9,167.65,600.14
13.39,40,11.1,170.8,599.61
13.43,40,8.2,173.95,598.61
13.47,40,9.3,177.1,600.95
13.51,40,14.5,180.25,598.94
13.56,40,12,183.4,599.25
13.61,40,11.1,186.55,597.61
13.66,40,11.3,189.7,599.71
13.71,40,9.1,192.85,599.93
13.77,40,12.6,196,601.61
13.83,41,13,199.15,598.81
13.89,41,12.4,202.3,599.78
13.95,41,11.7,205.45,601.22
14.02,41,14.4,208.6,600.37
14.08,41,8.7,211.75,600.3
14.15,41,13.8,214.9,598.82
14.22,41,10.4,218.05,600.87
14.3,41,13.2,221.2,600.28
14.37,41,9.6,224.35,598.44
14.44,41,10.4,227.5,598.97
14.52,41,12.8,230.65,600.37
14.6,42,12.6,233.8,599.53
14.67,42,13.5,236.95,598.43
14.75,42,11.7,240.1,598.57
14.83,42,14.7,243.25,599.64
14.91,42,11.7,246.4,600.52
14.99,42,12.7,249.55,598.02
15.07,42,11.7,252.7,600.54
15.15,42,9.9,255.85,601.07
15.23,42,13.2,259,600.05
15.3,42,12.6,262.15,599.9
15.38,42,15.1,265.3,600.51
15.46,43,8.9,268.45,599.9
15.53,43,10.2,271.6,601.14
15.61,43,12.8,274.75,600.01
15.68,43,14.9,277.9,599.2
15.76,43,14,281.05,599.16
15.83,43,12.8,284.2,601.24
15.9,43,9.8,287.35,600.46
15.96,43,14,290.5,600.2
16.03,43,9.7,293.65,598.27
16.09,43,16.4,296.8,599.43
16.16,43,13.7,299.95,599.55
16.22,43,12,303.1,599.31
16.27,44,12.6,306.25,599.97
16.33,44,13.2,309.4,600.14
16.38,44,11.8,312.55,600.38
16.43,44,11.8,315.7,600.92
16.48,44,13.5,318.85,600.05
16.52,44,11.7,322,601.72
16.56,44,12.4,325.15,599.22
16.6,44,14.4,328.3,598.99
16.63,44,14,331.45,599.32
16.67,44,12.8,334.6,599.61
16.69,44,10.5,337.75,599.63
16.72,44,11.5,340.9,600.5
16.74,44,13.4,344.05,599.19
16.76,44,13,347.2,600.68
16.77,44,12.1,0.35,599.07
16.79,44,15.7,3.5,601.65
16.79,44,14.6,6.65,601.07
16.8,44,12.2,9.8,599.92
16.8,44,11.6,12.95,599.55
16.8,44,11.4,16.1,600.25
16.79,44,13.4,19.25,599.93
16.78,44,12.9,22.4,600.04
16.77,44,14.4,25.55,599.61
16.75,44,11.5,28.7,600.34
16.73,44,15.6,31.85,600.7
16.71,44,12.7,35,599.91
16.69,44,10.9,38.15,598.52
16.66,44,15.3,41.3,599.12
16.62,44,13,44.45,600.62
16.59,44,12.2,47.6,601.51
16.55,44,14.7,50.75,600.55
16.51,44,14.6,53.9,599.33
16.46,44,16.2,57.05,600.85
16.42,44,15.1,60.2,597.9
16.37,44,11.4,63.35,600.73
16.31,44,11.9,66.5,598.56
16.26,44,13,69.65,600.36
16.2,43,12.6,72.8,599.79
16.14,43,12.2,75.95,599.42
16.08,43,12.8,79.1,598.34
16.01,43,14.6,82.25,600.18
15.95,43,13.7,85.4,600.84
15.88,43,15.3,88.55,599.74
15.81,43,13.5,91.7,600.05
15.74,43,13.3,94.85,600.68
15.66,43,11.6,98,601.79
15.59,43,12.8,101.15,597.77
15.51,43,12.3,104.3,599.42
15.44,43,9.2,107.45,600.18
15.36,42,11.1,110.6,599.66
15.28,42,14.8,113.75,600.71
15.2,42,15.3,116.9,600.72
15.12,42,12.8,120.05,601.26
15.05,42,11.6,123.2,601.19
14.97,42,14.7,126.35,598.97
14.89,42,6.8,129.5,600.07
14.81,42,13.5,132.65,598.91
14.73,42,12.9,135.8,598.05
14.65,42,14.8,138.95,599.86
14.57,41,11.9,142.1,599.57
14.5,41,12.4,145.25,600.69
14.42,41,12.6,148.4,601.25
14.35,41,13.6,151.55,599.62
14.27,41,13.6,154.7,599.55
14.2,41,12.2,157.85,599.98
14.13,41,10.2,161,601.19
14.06,41,14,164.15,599.33
14,41,11.4,167.3,597.69
13.93,41,14.1,170.45,600.52
13.87,41,13.4,173.6,600.79
13.81,41,12.6,176.75,601.35
13.75,40,15,179.9,600.39
13.7,40,14,183.05,599.12
13.64,40,12.6,186.2,601.94
13.59,40,12.6,189.35,601.36
13.54,40,14.4,192.5,599.99
13.5,40,10.2,195.65,599.6
13.46,40,12.3,198.8,601.29
13.42,40,12,201.95,602.53
13.38,40,11.4,205.1,601.44
13.35,40,13.8,208.25,599.31
13.32,40,14.9,211.4,599.69
13.29,40,10.7,214.55,602.55
13.27,40,12,217.7,600.2
13.25,40,11.9,220.85,599.45
13.23,40,13.1,224,599.5
13.22,40,11.6,227.15,599.54
13.21,40,11.7,230.3,601.38
13.2,40,13.4,233.45,600.36
13.2,40,11.6,236.6,600.52
13.2,40,12.7,239.75,601.07
13.21,40,12.2,242.9,599.28
13.21,40,11.1,246.05,599.66
13.22,40,12.1,249.2,601.58
13.24,40,14.7,252.35,599.34
13.26,40,11.9,255.5,600.13
13.28,40,16.4,258.65,599.94
13.3,40,15,261.8,599.17
13.33,40,11.5,264.95,598.82
13.36,40,10.2,268.1,601.68
13.4,40,8.9,271.25,598.41
13.43,40,14.6,274.4,600.02
13.47,40,12.5,277.55,597.94
13.52,40,10,280.7,599.46
13.56,40,13.1,283.85,598.27
13.61,40,10.8,287,600.3
13.66,40,11.1,290.15,600.13
13.72,40,12.7,293.3,601.41
13.78,41,9.6,296.45,601.41
13.84,41,10.3,299.6,599.64
13.9,41,15.1,302.75,601.27
13.96,41,11.8,305.9,599.18
14.03,41,10,309.05,598.74
14.09,41,11.1,312.2,600.74
14.16,41,10.2,315.35,600.56
14.23,41,12.4,318.5,601.09
14.31,41,13.9,321.65,600.24
14.38,41,12.7,324.8,602.62
14.45,41,13.8,327.95,599
14.53,41,12.2,331.1,599.93
14.61,42,13.3,334.25,599.82
14.68,42,11.5,337.4,600.62
14.76,42,16.4,340.55,600.24
14.84,42,14.9,343.7,600.15
14.92,42,15.5,346.85,599.9
15,42,12.4,350,601.29
15.08,42,12.3,3.15,599.76
15.16,42,12.8,6.3,600.74
15.24,42,13.6,9.45,599.94
15.32,42,13,12.6,598.28
15.39,42,14.4,15.75,601.22
15.47,43,11.1,18.9,599.41
15.55,43,13.1,22.05,599.12
15.62,43,14.2,25.2,598.74
15.69,43,12.2,28.35,599.56
15.77,43,12.8,31.5,598.91
15.84,43,13.6,34.65,599.92
15.91,43,9.5,37.8,599.91
15.97,43,9.8,40.95,600.1
16.04,43,11.9,44.1,599.38
16.1,43,11.9,47.25,598.26
16.16,43,13.3,50.4,600.42
16.22,43,11.3,53.55,599.99
16.28,44,9.5,56.7,600.34
16.34,44,13.7,59.85,598.57
16.39,44,11.2,63,599.43
16.44,44,12.6,66.15,601.65
16.48,44,12.6,69.3,600.42
16.53,44,15.7,72.45,599.07
16.57,44,10.8,75.6,599.17
16.6,44,12.3,78.75,599.93
16.64,44,13.7,81.9,599.39
16.67,44,12.1,85.05,601.43
16.7,44,12.1,88.2,599.12
16.72,44,12.5,91.35,601.43
16.74,44,15.7,94.5,601.11
16.76,44,13.2,97.65,600.27
16.78,44,10.8,100.8,601.96
16.79,44,10.5,103.95,601.67
16.79,44,9.9,107.1,599.8
16.8,44,9.7,110.25,601.84
16.8,44,13.5,113.4,600.28
16.8,44,13.9,116.55,600.09
16.79,44,11.1,119.7,602.87
16.78,44,10.6,122.85,599.2
16.77,44,10.5,126,599.9
16.75,44,12.4,129.15,598.97
16.73,44,13.5,132.3,598.06
16.71,44,10.7,135.45,599.53
16.68,44,11.8,138.6,598.61
16.65,44,11.2,141.75,600.69
16.62,44,11.2,144.9,598.72
16.58,44,15.4,148.05,599.22
16.54,44,12.5,151.2,600.64
16.5,44,10.3,154.35,600.42
16.46,44,12.8,157.5,599.67
16.41,44,12,160.65,599.87
16.36,44,13.4,163.8,599.43
16.3,44,11.4,166.95,599.5
16.25,44,10.2,170.1,600.15
16.19,43,12.5,173.25,601.41
16.13,43,10.2,176.4,601.43
16.07,43,13.1,179.55,599.59
16,43,12.9,182.7,599.64
15.94,43,12,185.85,599.92
15.87,43,13,189,601.95
15.8,43,11.7,192.15,601.42
15.73,43,11.7,195.3,600.52
15.65,43,10.5,198.45,600.35
15.58,43,15.2,201.6,599.75
15.5,43,14.2,204.75,601.21
15.43,43,11.2,207.9,600.79
15.35,42,11.8,211.05,599.35
15.27,42,11.7,214.2,600.05
15.19,42,13.7,217.35,600.87
15.11,42,13.1,220.5,600.19
15.03,42,10.5,223.65,600.61
14.95,42,13.5,226.8,598.19
14.88,42,14.7,229.95,600.45
14.8,42,13.4,233.1,601.14
14.72,42,12.9,236.25,600.41
14.64,42,11,239.4,597.65
14.56,41,13.5,242.55,599.58
14.49,41,12,245.7,600.22
14.41,41,12.7,248.85,601.83
14.34,41,12.8,252,597.82
14.26,41,12.7,255.15,602.92
14.19,41,11.6,258.3,600.9
14.12,41,11,261.45,599
14.05,41,12.2,264.6,599.35
13.99,41,11.9,267.75,599.59
13.92,41,11.9,270.9,599.34
13.86,41,10.4,274.05,598.4
13.8,41,12.1,277.2,599.61
13.74,40,13.9,280.35,599.55
13.69,40,13.6,283.5,599.91
13.63,40,10.7,286.65,599.2
13.58,40,14.2,289.8,599.99
13.54,40,12.5,292.95,601.9
13.49,40,12.5,296.1,600.93
13.45,40,12.3,299.25,598.02
13.41,40,12.7,302.4,599.55
13.38,40,9.4,305.55,597.44
13.34,40,9,308.7,599.51
13.31,40,12,311.85,600.12
13.29,40,13,315,599.76
13.27,40,11.3,318.15,600.78
13.25,40,11,321.3,599.47
13.23,40,12.5,324.45,597.98
13.22,40,14.8,327.6,600.67
13.21,40,11.3,330.75,599.65
13.2,40,10.1,333.9,601.05
13.2,40,9.6,337.05,600.37
13.2,40,15.2,340.2,600.42
13.21,40,11.6,343.35,598.88
13.21,40,14.6,346.5,597.63
13.23,40,12.7,349.65,601.79
13.24,40,13.5,2.8,599.45
13.26,40,13.3,5.95,599.85
13.28,40,11.4,9.1,599.23
13.31,40,9.7,12.25,599.97
13.33,40,10.5,15.4,599.91
13.37,40,11.2,18.55,598.46
13.4,40,13.2,21.7,600.94
13.44,40,11.7,24.85,599.98
13.48,40,10.6,28,600.76
13.52,40,13,31.15,601.05
13.57,40,11.7,34.3,599.3
13.62,40,15.6,37.45,600.73
13.67,40,12.6,40.6,600.62
13.73,40,10.3,43.75,599.66
13.78,41,10.2,46.9,601.97
13.84,41,11.9,50.05,600.39
13.91,41,14.6,53.2,599.48
13.97,41,13.8,56.35,599.26
14.04,41,8.5,59.5,598.78
14.1,41,12.2,62.65,599.68
14.17,41,10.2,65.8,601.23
14.24,41,13.1,68.95,598.98
14.32,41,12.5,72.1,600.13
14.39,41,11.6,75.25,599.94
14.47,41,12.3,78.4,600.73
